request-id,request-method,request-path,request-query,request-payload,response-status,response-content-type,response-payload,response-oops,pre-handle-timestamp,post-handle-timestamp,"after-completion-timestamp"
"9ae99faa-38c1-4093-a794-b27a2d7033bf",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,28832001548900,28832005129300,28832006606200
"fda47b59-c94a-4494-a314-dce530f601ee",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,28832018992200,28832022756000,28832024059600
"bcd6fc49-94bf-4aba-a85a-aab0cfda1663",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,28832035434700,28832039927600,28832041354100
"b67bae53-fd44-4c26-a25e-0bcf201b1b38",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,28832052491800,28832056309900,28832058235000
"9e2388c3-7c34-4822-81ae-382414f387d8",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,28832069670500,28832074028400,28832075788100
"f271328b-e940-46c3-a4c5-54c5c3fc757d",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,28832086039500,28832090006000,28832091658700
"7303e816-efea-447a-bad0-3efae550bd32",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,28832101700800,28832105499000,28832107383300
"b3225be6-8056-46c5-b6b7-55a70feadbd8",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,28832117840400,28832121643100,28832123179600
"c135167e-f98c-4559-aa3a-f27888622ddb",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,28832134724700,28832138759600,28832140297900
"eac95485-9b72-496c-a5cf-36da5dc5ef09",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,28832150925400,28832155360900,28832157084900
"3757b4b1-be65-43ae-8b12-d712a343b3d6",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,28832168012500,28832171351500,28832172825500
"d987931e-b30c-4f50-abaf-ae842a01f6d0",GET,/images/banner.png,,,200,image/png,,,28832187321100,28832197166700,28832201356700
"6bfd5026-ff1d-4872-8e7b-3ac1c4a71bec",GET,/images/logo.png,,,200,image/png,,,28832269660300,28832274270600,28832275944900
"6279b2be-b251-4ef5-8c8d-afbb24aa1928",POST,"/anonymous/system/sign-in",,"id=&password=customer2&remember=false&username=customer2&version=",302,,,,28832310704500,28832341046100,28832342300300
"e02f3eca-9fcb-48ea-8ec7-2c25373a1549",GET,/,,,302,,,,28832353707600,28832361270600,28832363203400
"351c62fe-bc73-4fb1-8ee0-1d764e9259eb",GET,/any/system/welcome,,,200,text/html;charset=utf-8,service=720,,28832370997100,28832378023500,28832680405100
"734e5ac9-720d-4a69-b1b5-bdebba501a61",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,28832710253700,28832714011500,28832715386100
"4a667fb5-8818-44c4-9fb2-988ac2e21aac",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,28832726102700,28832730387500,28832731674900
"bfff1498-c48c-4180-95bc-55e9c63e29d9",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,28832740992900,28832744132100,28832745749200
"b1e41232-e71c-40c8-84fc-dfee942319c9",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,28832755401400,28832759439800,28832760608600
"13a43de3-ad9b-4396-9277-53e47587d55c",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,28832770233700,28832773182500,28832774371200
"a3611f61-46c2-4280-b4c2-bd3e86d08d7e",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,28832785647500,28832790389800,28832792253700
"958e69e5-7a18-4f5d-b881-78ef04b02071",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,28832807024500,28832813017300,28832815109400
"0c3522fa-2224-4e34-b1c4-199316a76fa4",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,28832827679000,28832832200200,28832833867800
"a0f784ea-88bd-48ca-b66b-156017a12622",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,28832847849700,28832852641700,28832854499300
"3ece0565-ef1a-48f9-bae9-1d70f8d389d5",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,28832867867600,28832872826900,28832874377600
"9c2b8d2f-b2ce-420a-9bcf-d6e6501d2b99",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,28832885276900,28832889808900,28832892109000
"19056db1-914a-4cb4-8669-1782c039ccde",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,28832903433700,28832907447700,28832909071500
"ccd0499d-6aad-487c-a80a-ec49c63bf027",GET,/images/banner.png,,,200,image/png,,,28832918892400,28832924214300,28832925700700
"fcebd89e-9886-4168-be0e-01f0e8e8b53f",GET,/images/logo.png,,,200,image/png,,,28832977119200,28832981095400,28832982373200
"f5b781d8-6beb-448a-9bf8-ad79ff8b5c97",GET,/customer/booking/list,,,200,text/html;charset=utf-8,"travelClass%5B0%5D=ECONOMY&price%5B0%5D=EUR+500.00&locatorCode%5B0%5D=MQLTCA87&bookingId%5B0%5D=140&id%5B0%5D=140&showCreate=false&flightTag%5B0%5D=Lorem+ipsum+dolor+sit+amet%2C+consectetur+adipiscin&service=741&version%5B0%5D=0",,28832992999600,28833035658700,28835029196200
"a5d964ab-43ae-45f6-91c5-dba80b4bd653",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,28835064459500,28835068026200,28835069768900
"b3798024-1672-4cfa-91ee-ad3f0f367de8",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,28835078461100,28835082114400,28835083410000
"9d3e92f4-6374-4194-bbcf-a236929b723d",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,28835092466700,28835095968400,28835097220000
"8f35eb52-8471-4d4d-85fe-178339ec5c26",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,28835106462000,28835110140700,28835111824100
"ac51508f-5b21-4a92-bb63-58624c9a40ee",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,28835120801600,28835124336500,28835125591900
"4397d6ec-6613-4f31-9c5d-fb377c04477f",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,28835136236200,28835139282200,28835140377900
"47a5d20e-d32b-4832-bbad-f5bf36fed015",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,28835150438000,28835154787200,28835156086000
"d1322b1e-495d-4029-9cf3-2413b3e0c7bf",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,28835166140700,28835170060600,28835171501900
"8fe3daa7-6999-4daa-9b39-e1b8e1b61726",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,28835180645500,28835184429500,28835185852200
"42b08c55-674a-4b47-92d4-b04bc14e29a9",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,28835195187100,28835198294000,28835199743200
"55a128fe-2e23-492a-9cc3-34ffb4a26e47",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,28835208122800,28835211360500,28835212652600
"3e1f1b98-e6c4-4268-b47a-d8d6ca5a85ed",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,28835222559600,28835226076900,28835227402600
"2e25f5c2-9283-408c-afb4-67ff9d8d3296",GET,/images/banner.png,,,200,image/png,,,28835236913800,28835242190200,28835243534300
"ac55ada8-9209-415c-a0ab-04c6c67d92a8",GET,/images/logo.png,,,200,image/png,,,28835305664400,28835312462400,28835314235400
"aff1229e-67bb-4363-9865-c48f9199e10f",GET,"/libraries/datatables/1.10.18/config/i18n-en.json",,,200,application/json,"sProcessing=Processing...&sSearch=Search:&sLengthMenu=Show%20_MENU_%20items&sInfo=Showing%20data%20_START_%20-%20_END_%20out%20of%20_TOTAL_%20data&sInfoEmpty=No%20items%20found&sInfoFiltered=(filtered%20from%20_MAX_%20data)&sInfoPostFix=&sLoadingRecords=Loading...&sZeroRecords=No%20data&sEmptyTable=No%20data&oPaginate.sFirst=First&oPaginate.sPrevious=Previous&oPaginate.sNext=Next&oPaginate.sLast=Last",,28835327046800,28835330768400,28835375389500
"eae0d21d-f3e5-4548-bea3-e374affec5ff",GET,/customer/booking/create,,,200,text/html;charset=utf-8,"purchaseMoment=2025%2F01%2F01+00%3A00&id=0&version=0&flightId=0&travelClass=%5B%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22ECONOMY%22%2C%22label%22%3A%22ECONOMY%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22BUSINESS%22%2C%22label%22%3A%22BUSINESS%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D&service=731&flights=%5B%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2281%22%2C%22label%22%3A%22Lorem+ipsum+dolor+sit+ame%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2282%22%2C%22label%22%3A%22L%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2283%22%2C%22label%22%3A%22Lo%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2284%22%2C%22label%22%3A%22Lorem+ipsum+dolor+sit+amet%2C+consectetur+adipiscin%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2285%22%2C%22label%22%3A%22Lorem+ipsum+dolor+sit+amet%2C+consectetur+adipiscing%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2286%22%2C%22label%22%3A%22Lorem+ipsum+dolor+sit+amet%2C+consectetur+adipiscing%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2287%22%2C%22label%22%3A%22%E0%B9%82%E0%B8%A5%E0%B9%80%E0%B8%A3%E0%B9%87%E0%B8%A1+%E0%B8%AD%E0%B8%B4%E0%B8%9B%E0%B8%8B%E0%B8%B1%E0%B8%A1%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2288%22%2C%22label%22%3A%22%D9%84%D9%88%D8%B1%D9%8A%D9%85+%D8%A5%D9%8A%D8%A8%D8%B3%D9%88%D9%85%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2289%22%2C%22label%22%3A%22%E6%B4%9B%E4%BC%A6%C2%B7%E4%BC%8A%E6%99%AE%E6%A3%AE%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2290%22%2C%22label%22%3A%22%3Cmarquee%3EHacked%3C%2Fmarquee%3E%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2291%22%2C%22label%22%3A%22%3Cscript%3Ealert%28%E2%80%98Hacked%21%E2%80%99%29%3B%3C%2Fscript%3E%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2292%22%2C%22label%22%3A%22%27+or+%27A%27+%3D+%27A%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2293%22%2C%22label%22%3A%22L%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2294%22%2C%22label%22%3A%22L%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2295%22%2C%22label%22%3A%22L%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2296%22%2C%22label%22%3A%22L%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2297%22%2C%22label%22%3A%22L%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2298%22%2C%22label%22%3A%22L%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2299%22%2C%22label%22%3A%22L%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22100%22%2C%22label%22%3A%22L%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22101%22%2C%22label%22%3A%22L%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22102%22%2C%22label%22%3A%22L%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22103%22%2C%22label%22%3A%22L%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22104%22%2C%22label%22%3A%22L%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22105%22%2C%22label%22%3A%22L%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22106%22%2C%22label%22%3A%22L%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D",,28835409047500,28835452963300,28837628517900
"d64d4814-d1ba-473a-9341-1f3121cd4304",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,28837765784600,28837769673900,28837770950400
"816f9400-3017-45ae-afeb-1608545dd344",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,28837778735000,28837782044000,28837783298200
"5346d180-9dbe-4a63-b1e2-b080c59dc190",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,28837791488000,28837795314700,28837796525400
"41210cc3-5914-4504-8428-353014291554",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,28837805349100,28837809316900,28837810377000
"efb64486-59cb-4279-a3b5-e72f7b1bfe62",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,28837818942100,28837822638800,28837823966800
"4be65b3f-6675-4199-a264-60d6589d3ee2",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,28837832317800,28837835441700,28837836789100
"c804f252-2bfd-4c16-9383-41fe0ec3aa28",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,28837846244700,28837849923400,28837850952800
"1f8510c9-cc64-49d0-8af6-0d36278d2f28",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,28837860497300,28837864665200,28837865915300
"40f63bf8-1f72-4c71-8221-e37473e1d43d",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,28837873526000,28837877375900,28837878834900
"39b51500-0ca1-4e35-9e04-4a3875c9b80a",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,28837888263400,28837891701300,28837893061200
"b995eb4b-eff8-4810-b05f-3fc8446c44a4",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,28837902344300,28837906112400,28837907707500
"f25ac2d2-403a-427c-88a4-716e9a2446cf",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,28837915945700,28837920142800,28837921834800
"f2379d30-2a0b-4da7-9d79-3a8bf7f09b04",GET,/images/banner.png,,,200,image/png,,,28837930166800,28837934517200,28837935737600
"3faa8578-c4ff-4f72-ba43-bd04501e9541",GET,/images/logo.png,,,200,image/png,,,28837989972700,28837994318900,28837995802200
"236f6452-99ef-4ffd-a60a-2df15bc384ce",POST,/customer/booking/create,,"flightId=81&id=0&lastCardDigits=123&locatorCode=HOLA123&price=&travelClass=ECONOMY&version=0",200,text/html;charset=utf-8,"purchaseMoment=2025%2F01%2F01+00%3A00&price=EUR+500.00&id=0&locatorCode=HOLA123&version=0&flightId=81&lastCardDigits=123&lastCardDigits%24error=Must+match+pattern+%22%5E%5B0-9%5D%7B4%7D%24%22.&travelClass=%5B%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22ECONOMY%22%2C%22label%22%3A%22ECONOMY%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22BUSINESS%22%2C%22label%22%3A%22BUSINESS%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D&service=739&flights=%5B%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2281%22%2C%22label%22%3A%22Lorem+ipsum+dolor+sit+ame%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2282%22%2C%22label%22%3A%22L%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2283%22%2C%22label%22%3A%22Lo%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2284%22%2C%22label%22%3A%22Lorem+ipsum+dolor+sit+amet%2C+consectetur+adipiscin%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2285%22%2C%22label%22%3A%22Lorem+ipsum+dolor+sit+amet%2C+consectetur+adipiscing%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2286%22%2C%22label%22%3A%22Lorem+ipsum+dolor+sit+amet%2C+consectetur+adipiscing%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2287%22%2C%22label%22%3A%22%E0%B9%82%E0%B8%A5%E0%B9%80%E0%B8%A3%E0%B9%87%E0%B8%A1+%E0%B8%AD%E0%B8%B4%E0%B8%9B%E0%B8%8B%E0%B8%B1%E0%B8%A1%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2288%22%2C%22label%22%3A%22%D9%84%D9%88%D8%B1%D9%8A%D9%85+%D8%A5%D9%8A%D8%A8%D8%B3%D9%88%D9%85%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2289%22%2C%22label%22%3A%22%E6%B4%9B%E4%BC%A6%C2%B7%E4%BC%8A%E6%99%AE%E6%A3%AE%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2290%22%2C%22label%22%3A%22%3Cmarquee%3EHacked%3C%2Fmarquee%3E%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2291%22%2C%22label%22%3A%22%3Cscript%3Ealert%28%E2%80%98Hacked%21%E2%80%99%29%3B%3C%2Fscript%3E%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2292%22%2C%22label%22%3A%22%27+or+%27A%27+%3D+%27A%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2293%22%2C%22label%22%3A%22L%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2294%22%2C%22label%22%3A%22L%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2295%22%2C%22label%22%3A%22L%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2296%22%2C%22label%22%3A%22L%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2297%22%2C%22label%22%3A%22L%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2298%22%2C%22label%22%3A%22L%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2299%22%2C%22label%22%3A%22L%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22100%22%2C%22label%22%3A%22L%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22101%22%2C%22label%22%3A%22L%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22102%22%2C%22label%22%3A%22L%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22103%22%2C%22label%22%3A%22L%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22104%22%2C%22label%22%3A%22L%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22105%22%2C%22label%22%3A%22L%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22106%22%2C%22label%22%3A%22L%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D",,28838005669100,28838166818300,28839218472500
"35b71a34-9b36-43c8-b8b3-fe9dfe8e55bd",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,28839350746000,28839353906900,28839354880600
"75a77602-ab4f-4c2c-91de-10d720c81088",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,28839363156200,28839367154800,28839368560800
"58383479-e37e-4b95-90d9-b8618eb2c8b4",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,28839377802900,28839381308000,28839382666300
"c2701088-ad96-44f4-8e15-ad9bd553c94f",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,28839391178300,28839394579700,28839395554100
"672735c3-e2a0-41f6-a276-b587d7b847f4",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,28839404452900,28839409046300,28839410339500
"921c322f-353e-47f7-bbd1-576e97a14d9b",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,28839419732700,28839423489600,28839425105200
"3ef3b58e-f27d-4b37-9a36-2336f19005da",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,28839433796500,28839437724900,28839438787000
"b74f41b7-6b69-40a9-b8de-a5fb5c6a6366",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,28839446929500,28839451518600,28839452977800
"1f13418e-e3fa-4606-a4c2-77cb7b5ab01d",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,28839462857800,28839467070600,28839468342700
"0aa270df-3efc-4dee-b81b-fcc8cbddc1c0",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,28839477364000,28839481445600,28839482683000
"e244fb23-de5c-4f30-80b2-b1f6538700d4",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,28839491545600,28839495400700,28839496467200
"6eaed3d1-6dce-41c5-b7ea-6b3b9b1aec85",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,28839505190600,28839508798900,28839510037200
"3a19056b-3591-44f0-8d74-7d25ba60c0c9",GET,/images/banner.png,,,200,image/png,,,28839519649900,28839530292600,28839535273500
"52e2db1c-137c-4bb5-90bd-f63be59a41b0",GET,/images/logo.png,,,200,image/png,,,28839602914900,28839608597400,28839610242700
